created_at,text_clean,text_preprocessed,polarity_score,polarity
Thu Jan 23 02:36:09 +0000 2025,emang kinerja terhebat jadi finalis pejabat terkorup se dunia ya  atau keliling cuman bagi susu pimpin rapat pake text bagi mbg basi berulat   baah,"['kerja', 'hebat', 'final', 'jabat', 'korup', 'dunia', 'ya', 'keliling', 'cuman', 'susu', 'pimpin', 'rapat', 'pake', 'text', 'mbg', 'basi', 'ulat', 'baah']",-13,negative
Thu Jan 23 02:34:24 +0000 2025,mantau mbg aja bukan tugas dia ini malah ngurusin rambut orang,"['mantau', 'mbg', 'tugas', 'ngurusin', 'rambut', 'orang']",1,positive
Thu Jan 23 02:32:46 +0000 2025,mau bayar pake apa lagi kalo anakanak yang belanja dikit  biasanya ada titipan nasi donat gorengan skrg udah berenti karena mbg ini,"['bayar', 'pake', 'kalo', 'anakanak', 'belanja', 'dikit', 'titip', 'nasi', 'donat', 'goreng', 'skrg', 'udah', 'renti', 'mbg']",-9,negative
Thu Jan 23 02:24:15 +0000 2025,seandai nya ada yg mati  anak karena keracunan mbg pbnu akan berkata di banding yg masih hidup itu masih kecil sekali,"['nya', 'mati', 'anak', 'racun', 'mbg', 'pbnu', 'banding', 'hidup']",-3,negative
Thu Jan 23 02:20:18 +0000 2025,kalo mbg kek begini semua dan supply chain nya diawasi baik biar gaada makanan yang basi id say prabowo did a good job planning this program despite all the fuss about him hes genuinely sincere with programs towards childrens wellbeing minusnya fufufafa dan kroninya aja,"['kalo', 'mbg', 'kek', 'supply', 'chain', 'nya', 'awas', 'biar', 'gaada', 'makan', 'basi', 'id', 'say', 'prabowo', 'did', 'a', 'good', 'job', 'planning', 'this', 'program', 'despite', 'all', 'the', 'fuss', 'about', 'him', 'hes', 'genuinely', 'sincere', 'with', 'programs', 'towards', 'childrens', 'wellbeing', 'minus', 'fufufafa', 'kroni']",-5,negative
Thu Jan 23 02:15:42 +0000 2025,sayang  tau dari mana itu ngarang ada bukti nya krn gw yakin hampir disekolah yg ada mbg kejadian kyk gitu,"['sayang', 'ngarang', 'bukti', 'nya', 'seko', 'mbg', 'kayak', 'gitu']",-9,negative
Thu Jan 23 02:15:05 +0000 2025,siswa kecewa program mbg di brebes dihentikan sementara yang tua udah lama dibohongi skrg gantian anakanak di kecewakan terlanjur ngga sarapan ditungguin sampe siang ternyata makanan ngga datang  lewat,"['siswa', 'kecewa', 'program', 'mbg', 'brebes', 'henti', 'tua', 'udah', 'bohong', 'skrg', 'ganti', 'anakanak', 'kecewa', 'lanjur', 'ngga', 'sarap', 'ditungguin', 'sampe', 'siang', 'makan', 'ngga']",-13,negative
Thu Jan 23 01:42:20 +0000 2025,lalu pada januari  ri  menjadi salah satu tema terbanyak diberitakan media daring bukan karena kinerjanya melainkan karena didemo oleh asn nya sendiri jika dibandingkan program unggulan seperti mbg dan isu pagar laut ri  menempati posisi ketiga terbanyak,"['januari', 'ri', 'salah', 'tema', 'berita', 'media', 'daring', 'kerja', 'demo', 'asn', 'nya', 'banding', 'program', 'unggul', 'mbg', 'isu', 'pagar', 'laut', 'ri', 'posisi']",-10,negative
Thu Jan 23 01:42:11 +0000 2025,program makan bergizi gratis mbg bisa tingkatkan fungsi kognitif siswa,"['program', 'makan', 'gizi', 'gratis', 'mbg', 'tingkat', 'fungsi', 'kognitif', 'siswa']",4,positive
Thu Jan 23 01:42:06 +0000 2025,bego mbg memang bkn program yg salah tp indonesia dgn apbn yg mengandalkan pajak mash blm siapmash banyak program penting drpd sekedar mbg,"['bego', 'mbg', 'program', 'salah', 'indonesia', 'apbn', 'andal', 'pajak', 'mash', 'blm', 'siapmash', 'program', 'drpd', 'dar', 'mbg']",-3,negative
Thu Jan 23 01:38:24 +0000 2025,gimana mau puas gebrakan awal janji mbg aja ribet antara anggaran dg pelaksanaan ujung tombak pendidik generasi penerus malah dicabut tukinnya pajak malah tambah naik apalagi tuh,"['gimana', 'puas', 'gebrak', 'janji', 'mbg', 'ribet', 'anggar', 'dg', 'laksana', 'ujung', 'tombak', 'didik', 'generasi', 'cabut', 'tukinnya', 'pajak']",-12,negative
Thu Jan 23 01:37:37 +0000 2025,teladan khawatir nnti malah gak ada thr karena dialihkan utk mbg,"['teladan', 'khawatir', 'gak', 'thr', 'alih', 'mbg']",-3,negative
Thu Jan 23 01:37:17 +0000 2025,apa gak ada kerjaan lain pak prabowo begitu pusingnya mikirin para mentri yg gak loyal dan masih punya junjungan lain kok masih sibuk tinjau mbg kan cukup diserahkan ke pejabat tingkat operasional,"['gak', 'kerja', 'prabowo', 'pusing', 'mikirin', 'tri', 'gak', 'loyal', 'junjung', 'sibuk', 'tinjau', 'mbg', 'serah', 'jabat', 'tingkat', 'operasional']",-9,negative
Thu Jan 23 01:33:11 +0000 2025,emang si di omong dedy iku salah ta nang vt ne seng mbahas mbg,"['', 'omong', 'dedy', 'iku', 'salah', 'ta', 'nang', 'vt', 'ne', 'seng', 'mbahas', 'mbg']",-16,negative
Thu Jan 23 01:31:01 +0000 2025,buat mbg aja susah duitnya apalagi untuk ikn,"['mbg', 'susah', 'duit', 'ikn']",-3,negative
Thu Jan 23 01:27:54 +0000 2025,memuluskan klaim cina atas  garis putus polisi bunuh rakyat sana sini mbg pelaksanaannya ancur melempem sama intervensi mulyono laut dipagerin fakultas kedokteran dibatasi dll ya  boleh lah,"['mulus', 'klaim', 'cina', 'garis', 'putus', 'polisi', 'bunuh', 'rakyat', 'mbg', 'laksana', 'ancur', 'melempem', 'intervensi', 'mulyono', 'laut', 'dipagerin', 'fakultas', 'dokter', 'batas', 'dll', 'ya']",-10,negative
Thu Jan 23 01:25:48 +0000 2025,itu dua program bakar duit manfaatnya ga jelas memperbaiki gizi ga bisa cuma dengan program kayak gitu terlalu banyak ketidak pastian dalam program mbg ikn kota hantu mau kemana susah harusnya infrastruktur dan transum dulu,"['program', 'bakar', 'duit', 'manfaat', 'gak', 'gizi', 'gak', 'program', 'kayak', 'gitu', 'program', 'mbg', 'ikn', 'kota', 'hantu', 'susah', 'infrastruktur', 'transum']",-5,negative
Thu Jan 23 01:23:13 +0000 2025,mbg itu pake apbn duit rakyat gak bisa seenaknya program itu national wide semua anak sekul dapet gak bisa seenak jidat yg ptg dideliver blahar biar pinteran lagi mas dikiiit aja,"['mbg', 'pake', 'apbn', 'duit', 'rakyat', 'gak', 'program', 'national', 'wide', 'anak', 'sekul', 'dapet', 'gak', 'enak', 'jidat', 'ptg', 'dideliver', 'blahar', 'biar', 'pinteran', 'dikiiit']",1,positive
Thu Jan 23 01:22:22 +0000 2025,jual ikn dengan status sewa ke pihak ke  uangnya buat tambahan mbg,"['jual', 'ikn', 'status', 'sewa', 'uang', 'mbg']",1,positive
Thu Jan 23 01:22:14 +0000 2025,program mbg ini selain menghamburkan uang banyak dan melahirkan koruptor ternyta menutup jalan rezeki orang lain juga ya,"['program', 'mbg', 'hambur', 'uang', 'lahir', 'koruptor', 'ternyta', 'tutup', 'jalan', 'rezeki', 'orang', 'ya']",5,positive
Thu Jan 23 01:21:48 +0000 2025,pemkab magetan sudah siapkan anggaran rp  miliar untuk program mbg pj bupati  pelaksanaannya ke bupati definitif,"['pemkab', 'magetan', 'anggar', 'rp', 'miliar', 'program', 'mbg', 'pj', 'bupati', 'laksana', 'bupati', 'definitif']",3,positive
Thu Jan 23 01:18:57 +0000 2025,fokusnya ke mbg,"['fokus', 'mbg']",1,positive
Thu Jan 23 01:10:15 +0000 2025,dari ujung timur indonesia program makan bergizi gratis,"['ujung', 'timur', 'indonesia', 'program', 'makan', 'gizi', 'gratis']",-3,negative
Thu Jan 23 01:03:52 +0000 2025,same energy meromantisasi anak sd yang bawa mbg ke rumah karena mama nya laper di rumah anj,"['same', 'energy', 'meromantisasi', 'anak', 'sd', 'bawa', 'mbg', 'rumah', 'mama', 'nya', 'laper', 'rumah', 'anj']",5,positive
Thu Jan 23 01:00:40 +0000 2025,ya banyak tp dengan adanya mbg ini bukan berarti puskesmas fasilitas pendidikan dan jalan tidak dibangun kan,"['ya', 'mbg', 'puskesmas', 'fasilitas', 'didik', 'jalan', 'bangun']",2,positive
Thu Jan 23 00:55:27 +0000 2025,mbg  juta siswa x  rb x  hr x  bln   t  bln libur sekolah ikn misalnya  t sd  t per tahun apbn saat ini  t cukup kok,"['mbg', 'juta', 'siswa', 'x', 'rb', 'x', 'hr', 'x', 'bln', 't', 'bln', 'libur', 'sekolah', 'ikn', 't', 'sd', 't', 'apbn', 't']",11,positive
Thu Jan 23 00:55:04 +0000 2025,knp tiap sekolah ga memberdayakan penjual kantin untuk mbg biar ekonomi ttp jalan di daerah itu knp hrus dr supplier luar wakakak emg program asbun,"['sekolah', 'gak', 'daya', 'jual', 'kantin', 'mbg', 'biar', 'ekonomi', 'ttp', 'jalan', 'daerah', 'hrus', 'supplier', 'wakakak', 'program', 'asbun']",-2,negative
Thu Jan 23 00:50:40 +0000 2025,presiden ri prabowo subianto meminta para guru untuk tidak berterima kasih kepada dirinya terkait pelaksanaan program makan bergizi gratis mbg  man city  ด้ายแดงไปไหน arsenal,"['presiden', 'ri', 'prabowo', 'subianto', 'guru', 'terima', 'kasih', 'kait', 'laksana', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'man', 'city', '', 'arsenal']",9,positive
Thu Jan 23 00:49:39 +0000 2025,pesan prabowo kepada para guru tidak perlu berterima kasih kepada saya presiden menyebut bahwa program mbg merupakan wujud tanggung jawab pemerintah untuk memberikan yang terbaik bagi bangsa indonesia  man city  ด้ายแดงไปไหน arsenal,"['pesan', 'prabowo', 'guru', 'terima', 'kasih', 'presiden', 'program', 'mbg', 'wujud', 'tanggung', 'perintah', 'bangsa', 'indonesia', 'man', 'city', '', 'arsenal']",7,positive
Thu Jan 23 00:48:56 +0000 2025,ini pasti mbg gak ada susunya,"['mbg', 'gak', 'susu']",-4,negative
Thu Jan 23 00:48:35 +0000 2025,ada wacana penghapusan tukin dan juga puasa hedon pejabat arahnya pasti ke mbg wah ini bisa menimbulkan spekulasi ganda tricky bgt ya pemerintah ini ngaduk tai bikin konflik horizontal sedangkan kinerja dan integritas nol besar,"['wacana', 'hapus', 'tukin', 'puasa', 'hedon', 'jabat', 'arah', 'mbg', 'timbul', 'spekulasi', 'ganda', 'tricky', 'banget', 'ya', 'perintah', 'ngaduk', 'tai', 'bikin', 'konflik', 'horizontal', 'kerja', 'integritas', 'nol']",-21,negative
Thu Jan 23 00:47:37 +0000 2025,kota sorong mulai jalankan program makanan bergizi gratis,"['kota', 'sorong', 'jalan', 'program', 'makan', 'gizi', 'gratis']",-1,negative
Thu Jan 23 00:40:46 +0000 2025,program mbg hanya heboh di media tp faktanya program mbg belum menjangkau anak² di daerah terutama daerah t,"['program', 'mbg', 'heboh', 'media', 'fakta', 'program', 'mbg', 'jangkau', 'anak', 'daerah', 'daerah', 't']",-5,negative
Thu Jan 23 00:39:27 +0000 2025,presiden  berjanji seluruh anak indonesia 🇮🇩 mendapat makan bergizi gratis di akhir tahun ini presiden meminta maaf belom semua anak mendapat program mbg namun presiden memastikan mbg lancar  man city  ด้ายแดงไปไหน arsenal,"['presiden', 'janji', 'anak', 'indonesia', '', 'makan', 'gizi', 'gratis', 'presiden', 'maaf', 'bom', 'anak', 'program', 'mbg', 'presiden', 'mbg', 'lancar', 'man', 'city', '', 'arsenal']",9,positive
Thu Jan 23 00:38:18 +0000 2025,dukung penuh program mbg,"['dukung', 'penuh', 'program', 'mbg']",4,positive
Thu Jan 23 00:34:07 +0000 2025,program mbg  gratis laporkan saja jika temukan pungli menteri koorbidang pangan zulhas meminta masyarakat utk melaporkan jika menemukan pungutan liar atau aksi penipuan yg mengatasnamakan program mbg man city  ด้ายแดงไปไหน arsenal,"['program', 'mbg', 'gratis', 'lapor', 'temu', 'pungli', 'menteri', 'koorbidang', 'pangan', 'zulhas', 'masyarakat', 'lapor', 'temu', 'pungut', 'liar', 'aksi', 'tipu', 'mengatasnamakan', 'program', 'mbg', 'man', 'city', '', 'arsenal']",9,positive
Thu Jan 23 00:32:16 +0000 2025,ribu anak sudah terima mbg prabowo yakin akademik meningkat,"['ribu', 'anak', 'terima', 'mbg', 'prabowo', 'akademik', 'tingkat']",3,positive
Thu Jan 23 00:30:22 +0000 2025,investasi gizi anak legislator harap pemerintah daerah tak ragu alokasikan apbd untuk dukung mbg via,"['investasi', 'gizi', 'anak', 'legislator', 'harap', 'perintah', 'daerah', 'ragu', 'alokasi', 'apbd', 'dukung', 'mbg', 'via']",1,positive
Thu Jan 23 00:29:33 +0000 2025,klau konoha penegak hukum nya lurus indonesia sudah sejahtera dari dulu  tak perlu lagi ada program mbg cukong² naga akan megap² spt ikan hidup di kolam tampa air,"['klau', 'konoha', 'tegak', 'hukum', 'nya', 'lurus', 'indonesia', 'sejahtera', 'program', 'mbg', 'cukong', 'naga', 'megap', 'spt', 'ikan', 'hidup', 'kolam', 'tampa', 'air']",-2,negative
Thu Jan 23 00:27:29 +0000 2025,tweet idofficial    indonesia bebas stunting makin dekat berkat mbg,"['tweet', 'idofficial', 'indonesia', 'bebas', 'stunting', 'berkat', 'mbg']",-3,negative
Thu Jan 23 00:24:18 +0000 2025,program mbg ini juga bukan hanya untuk peningkatan kwalitas menuju indonesia emas  namun juga mendukung program papua sehat papua cerdas dan papua produktif dan juga penurunan prevalensi stunting man city  ด้ายแดงไปไหน arsenal,"['program', 'mbg', 'tingkat', 'kwalitas', 'indonesia', 'emas', 'dukung', 'program', 'papua', 'sehat', 'papua', 'cerdas', 'papua', 'produktif', 'turun', 'prevalensi', 'stunting', 'man', 'city', '', 'arsenal']",7,positive
Thu Jan 23 00:23:52 +0000 2025,makan bergizi gratis mbg di papua bukan sekedar program setiap piring makanan di papua adalah bukti kasih sayang nkri 🇮🇩 dukung agar saudara kita merasakan manfaatnya ️ papua hebat  man city  ด้ายแดงไปไหน arsenal,"['makan', 'gizi', 'gratis', 'mbg', 'papua', 'dar', 'program', 'piring', 'makan', 'papua', 'bukti', 'kasih', 'sayang', 'nkri', '', 'dukung', 'saudara', 'manfaat', '', 'papua', 'hebat', 'man', 'city', '', 'arsenal']",6,positive
Thu Jan 23 00:22:37 +0000 2025,pemerintah kota pemkot bengkulu menerangkan  siswa sekolah dasar sd dan sekolah menengah pertama smp di wilayah tersebut akan menikmati program makan bergizi gratis mbg dari pemerintah pusat pada  februari,"['perintah', 'kota', 'pemkot', 'bengkulu', 'terang', 'siswa', 'sekolah', 'dasar', 'sd', 'sekolah', 'smp', 'wilayah', 'nikmat', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'perintah', 'pusat', 'februari']",13,positive
Thu Jan 23 00:22:35 +0000 2025,idiiih sekelas dia ngomongnya merendahkan banget dia pikir siswa itu tumpukan barang  dia pikir masih boleh keracunan sepanjang dibawah pencapaian mbg,"['idiiih', 'kelas', 'ngomongnya', 'rendah', 'banget', 'pikir', 'siswa', 'tumpu', 'barang', 'pikir', 'racun', 'capai', 'mbg']",-9,negative
Thu Jan 23 00:22:12 +0000 2025,mbg  miskin banyak gaya,"['mbg', 'miskin', 'gaya']",-5,negative
Thu Jan 23 00:20:27 +0000 2025,tweet idofficial droid   generasi muda makin sehat terima kasih mbg,"['tweet', 'idofficial', 'droid', 'generasi', 'muda', 'sehat', 'terima', 'kasih', 'mbg']",1,positive
Thu Jan 23 00:19:02 +0000 2025,suruh dedy dagu dan anaknya itu makan mbg sekarang juga,"['suruh', 'dedy', 'dagu', 'anak', 'makan', 'mbg']",-2,negative
Thu Jan 23 00:18:36 +0000 2025,males ah lama kaya sinetron banyak bumbunya buat gw urusan sty udah beres tinggal liat hasilnya aja dgn keputusan pssi yg ini good or bad botak lagi nyari pengalihan issue doi blunder soal mbg aja ini atau pager laut punya aguan au ah,"['males', 'ah', 'kaya', 'sinetron', 'bumbu', 'urus', 'sty', 'udah', 'beres', 'tinggal', 'liat', 'hasil', 'putus', 'pssi', 'good', 'or', 'bad', 'botak', 'nyari', 'alih', 'issue', 'doi', 'blunder', 'mbg', 'pager', 'laut', 'aguan', 'au', 'ah']",-3,negative
Thu Jan 23 00:18:08 +0000 2025,satu lagi yang sekarang barubaru ini kasus anak nr dijadiin pengalihan kritik mbg kasus gamma dll targetnya apa  ya betul emakemak soalnya demen banget sama berita gosip begituan,"['barubaru', 'anak', 'nr', 'dijadiin', 'alih', 'kritik', 'mbg', 'gamma', 'dll', 'target', 'ya', 'emakemak', 'demen', 'banget', 'berita', 'gosip']",-9,negative
Thu Jan 23 00:17:59 +0000 2025,info a mbg cuma  aja,"['info', 'a', 'mbg']",-3,negative
Thu Jan 23 00:17:42 +0000 2025,klo gitu pake cara netijen ky kalian yg hujat sana sini klo susah tp konteksnya ya utk catering itu sndiri maka dr itu di reply an gw blg klo dr pusat hrsnya nurunin program ini ke masyarakat dg konsep tp apa program mbg ini salah yo ngga kenal bgt ya lu sm gw,"['gitu', 'pake', 'netijen', 'ky', 'hujat', 'susah', 'konteks', 'ya', 'catering', 'sndiri', 'reply', 'an', 'blg', 'pusat', 'hrsnya', 'nurunin', 'program', 'masyarakat', 'dg', 'konsep', 'program', 'mbg', 'salah', 'yo', 'ngga', 'kenal', 'banget', 'ya']",1,positive
Thu Jan 23 00:16:48 +0000 2025,jadi menurutnya mbg solusi utk memberantas kemiskinan padahal tujuan pemerimtah program tsb utk meningkatkan gizi anak sekolah dan memerangi stunting loe salah kamar bro arahkan panah kritik loe kepemilik wewenang utk meningkatkan kesejahteraan rakyat,"['mbg', 'solusi', 'berantas', 'miskin', 'tuju', 'rim', 'program', 'tsb', 'tingkat', 'gizi', 'anak', 'sekolah', 'rang', 'stunting', 'loe', 'salah', 'kamar', 'arah', 'panah', 'kritik', 'loe', 'milik', 'wewenang', 'tingkat', 'sejahtera', 'rakyat']",-13,negative
Thu Jan 23 00:14:14 +0000 2025,si botak lagi cuci tangan perkara blunder soal mbg kemarin ini ygy jangan lupa,"['', 'botak', 'cuci', 'tangan', 'perkara', 'blunder', 'mbg', 'kemarin', 'ygy', 'lupa']",-5,negative
Thu Jan 23 00:13:41 +0000 2025,mbg bermasalah juga banyak faktornya mas kelalaian vendor dll kecelakaan dijalan raya masih bisa dihindari dengan ga adanya mobil dan jalan raya dari awal pendidikan gratis faktanya masi banyak pungutan liar salah inisiasi pendidikan gratis minimal perbanyak literasi,"['mbg', 'faktor', 'lalai', 'vendor', 'dll', 'celaka', 'jalan', 'raya', 'hindar', 'gak', 'mobil', 'jalan', 'raya', 'didik', 'gratis', 'fakta', 'pungut', 'liar', 'salah', 'inisiasi', 'didik', 'gratis', 'minimal', 'literasi']",-22,negative
Wed Jan 22 23:42:16 +0000 2025,vendor mbg pengusaha besar dan kroni pulak yang sabar ya bu kantin  th kedepan ini iq  pada tanggungjawab woiii,"['vendor', 'mbg', 'usaha', 'kroni', 'pulak', 'sabar', 'ya', 'bu', 'kantin', 'th', 'iq', 'tanggungjawab', 'woiii']",1,positive
Wed Jan 22 23:35:38 +0000 2025,podcast pengalihan isu mbg,"['podcast', 'alih', 'isu', 'mbg']",-1,negative
Wed Jan 22 23:26:30 +0000 2025,terungkap penyebab siswa sd di sukoharjo keracunan kepala bgn makanan mbg memasaknya tidak matang,"['siswa', 'sd', 'sukoharjo', 'racun', 'kepala', 'bgn', 'makan', 'mbg', 'masak', 'matang']",3,positive
Wed Jan 22 23:23:01 +0000 2025,dedi korbuzzer emang biang kerok na ieu ke nutupan blunder mslh mbg tapi blunder deui ck kami mah,"['dedi', 'korbuzzer', 'biang', 'kerok', 'na', 'ieu', 'nutupan', 'blunder', 'mbg', 'blunder', 'deui', 'ck', 'mah']",-3,negative
Wed Jan 22 23:21:12 +0000 2025,tingkatkan gisi anak papua dengan adanya program makan bergizi gratis,"['tingkat', 'gisi', 'anak', 'papua', 'program', 'makan', 'gizi', 'gratis']",1,positive
Wed Jan 22 23:20:24 +0000 2025,anak anak di papua semangat menyambut program makan bergizi gratis,"['anak', 'anak', 'papua', 'semangat', 'sambut', 'program', 'makan', 'gizi', 'gratis']",6,positive
Wed Jan 22 23:12:05 +0000 2025,min udah biarin kan fokus untuk mbg senyap semua kegiatan dipindah online,"['min', 'udah', 'biarin', 'fokus', 'mbg', 'senyap', 'giat', 'pindah', 'online']",-7,negative
Wed Jan 22 23:08:55 +0000 2025,tweet sorry pak anies pernah bagi mbg ngga jan sombong,"['tweet', 'sorry', 'anies', 'mbg', 'ngga', 'jan', 'sombong']",-9,negative
Wed Jan 22 23:07:04 +0000 2025,tambah satu bpjs di antara ikn mbg n bpjs yg di selamat kan bpjs ikn n mbg di peti es kan dulu,"['bpjs', 'ikn', 'mbg', 'n', 'bpjs', 'selamat', 'bpjs', 'ikn', 'n', 'mbg', 'peti', 'es']",5,positive
Wed Jan 22 23:06:16 +0000 2025,kabinet gemuk kelebihan gizi sulit bergerak tak bisa dikendalikan urusan mbg ramae turun pagar laut pada takut turun,"['kabinet', 'gemuk', 'gizi', 'sulit', 'gerak', 'kendali', 'urus', 'mbg', 'ramae', 'turun', 'pagar', 'laut', 'takut', 'turun']",-13,negative
Wed Jan 22 23:04:55 +0000 2025,marxism  tokoh pendobrak  ideologi dasar  review program mbg  review  hari kinerja presiden  feodalisme di tanah air,"['marxism', 'tokoh', 'dobrak', 'ideologi', 'dasar', 'review', 'program', 'mbg', 'review', 'kerja', 'presiden', 'feodalisme', 'tanah', 'air']",3,positive
Wed Jan 22 22:52:47 +0000 2025,patut dicontoh karena berbeda haluan gubernur jakarta yad tidak akan mendukung mbg tetapi akan memberi sarapan bergizi gratis perbedaan politis yang menguntungkan masyarakat dapat sarapan dan makan siang bergizi dan gratis pula siapa kepala daerah yang akan menyusul jakarta,"['patut', 'contoh', 'beda', 'haluan', 'gubernur', 'jakarta', 'yad', 'dukung', 'mbg', 'sarap', 'gizi', 'gratis', 'beda', 'politis', 'untung', 'masyarakat', 'sarap', 'makan', 'siang', 'gizi', 'gratis', 'kepala', 'daerah', 'susul', 'jakarta']",5,positive
